player_id,player_name,season,team,position,birth_date,birth_city,birth_country,birth_state_province
8466138,Joe Thornton,20152016,SJS,C,1979-07-02,London,CAN,ON
8468208,Joel Ward,20152016,SJS,R,1980-12-02,North York,CAN,ON
8473562,John McCarthy,20152016,SJS,L,1986-08-09,Boston,USA,MA
8475820,Joonas Donskoi,20152016,SJS,R,1992-04-13,Raahe,FIN,NA
8474027,Justin Braun,20152016,SJS,D,1987-02-10,Minneapolis,USA,MN
8474053,Logan Couture,20152016,SJS,C,1989-03-28,Guelph,CAN,ON
8471709,Marc-Edouard Vlasic,20152016,SJS,D,1987-03-30,Montréal,CAN,QC
8474889,Martin Jones,20152016,SJS,G,1990-01-10,North Vancouver,CAN,BC
8476442,Matt Nieto,20152016,SJS,L,1992-11-05,Long Beach,USA,CA
8476807,Matt Tennyson,20152016,SJS,D,1990-04-23,Minneapolis,USA,MN
8477922,Melker Karlsson,20152016,SJS,C,1990-07-18,Lycksele,SWE,NA
8474230,Micheal Haley,20152016,SJS,C,1986-03-30,Guelph,CAN,ON
8471371,Mike Brown,20152016,SJS,R,1985-06-24,Chicago,USA,IL
8477509,Mirco Mueller,20152016,SJS,D,1995-03-21,Winterthur,CHE,NA
8474096,Nick Spaling,20152016,SJS,C,1988-09-19,Palmerston,CAN,ON
8477958,Nikolay Goldobin,20152016,SJS,L,1995-10-07,Moscow,RUS,NA
8466139,Patrick Marleau,20152016,SJS,L,1979-09-15,Aneroid,CAN,SK
8468542,Paul Martin,20152016,SJS,D,1981-03-05,Minneapolis,USA,MN
8471392,Roman Polak,20152016,SJS,D,1986-04-28,Ostrava,CZE,NA
8477846,Ryan Carpenter,20152016,SJS,C,1991-01-18,Oviedo,USA,FL
8476881,Tomas Hertl,20152016,SJS,C,1993-11-12,Praha,CZE,NA
8474739,Tommy Wingels,20152016,SJS,C,1988-04-12,Evanston,USA,IL
8474565,Alex Pietrangelo,20152016,STL,D,1990-01-18,King City,CAN,ON
8470257,Alexander Steen,20152016,STL,L,1984-03-01,Winnipeg,CAN,MB
8475195,Anders Nilsson,20152016,STL,G,1990-03-19,Lulea,SWE,NA
8470378,Andre Benoit,20152016,STL,D,1984-01-06,St. Albert,CAN,ON
8470880,Brian Elliott,20152016,STL,G,1985-04-09,Newmarket,CAN,ON
8474125,Carl Gunnarsson,20152016,STL,D,1986-11-09,Orebro,SWE,NA
8471761,Chris Butler,20152016,STL,D,1986-10-27,St. Louis,USA,MO
8476892,Colton Parayko,20152016,STL,D,1993-05-12,St. Albert,CAN,AB
8470655,David Backes,20152016,STL,C,1984-05-01,Minneapolis,USA,MN
8476436,Dmitrij Jaskin,20152016,STL,R,1993-03-23,Omsk,RUS,NA
8475768,Jaden Schwartz,20152016,STL,L,1992-06-25,Wilcox,CAN,SK
8474596,Jake Allen,20152016,STL,G,1990-08-07,Fredericton,CAN,NB
8470151,Jay Bouwmeester,20152016,STL,D,1983-09-27,Edmonton,CAN,AB
8476819,Jeremy Welsh,20152016,STL,C,1988-04-30,Bayfield,CAN,ON
8476441,Joel Edmundson,20152016,STL,D,1993-06-28,Brandon,CAN,MB
8476412,Jordan Binnington,20152016,STL,G,1993-07-11,Richmond Hill,CAN,ON
8475150,Jordan Caron,20152016,STL,R,1990-11-02,Sayabec,CAN,QC
8474627,Jori Lehtera,20152016,STL,C,1987-12-23,Helsinki,FIN,NA
8474031,Kevin Shattenkirk,20152016,STL,D,1989-01-29,New Rochelle,USA,NY
8470803,Kyle Brodziak,20152016,STL,C,1984-05-25,St. Paul,CAN,AB
8475175,Magnus Paajarvi,20152016,STL,L,1991-04-12,Norrkoping,SWE,NA
8467899,Martin Havlat,20152016,STL,R,1981-04-19,Mlada Boleslav,CZE,NA
8473534,Patrik Berglund,20152016,STL,C,1988-06-02,Västerås,SWE,NA
8471669,Paul Stastny,20152016,STL,C,1985-12-27,Quebec City,CAN,QC
8476989,Petteri Lindbohm,20152016,STL,D,1993-09-23,Helsinki,FIN,NA
8477831,Pheonix Copley,20152016,STL,G,1992-01-18,North Pole,USA,AK
8477952,Robby Fabbri,20152016,STL,C,1996-01-22,Mississauga,CAN,ON
8474145,Robert Bortuzzo,20152016,STL,D,1989-03-18,Thunder Bay,CAN,ON
8471817,Ryan Reaves,20152016,STL,R,1987-01-20,Winnipeg,CAN,MB
8467351,Scott Gomez,20152016,STL,C,1979-12-23,Anchorage,USA,AK
8470105,Scottie Upshall,20152016,STL,R,1983-10-07,Fort McMurray,CAN,AB
8468505,Steve Ott,20152016,STL,C,1982-08-19,Summerside,CAN,PE
8471426,Troy Brouwer,20152016,STL,R,1985-08-17,Vancouver,CAN,BC
8476427,Ty Rattie,20152016,STL,R,1993-02-05,Calgary,CAN,AB
8475765,Vladimir Tarasenko,20152016,STL,R,1991-12-13,Yaroslavl,RUS,NA
8473986,Alex Killorn,20152016,TBL,L,1989-09-14,Halifax,CAN,NS
8476883,Andrei Vasilevskiy,20152016,TBL,G,1994-07-25,Tyumen,RUS,NA
8477205,Andrej Sustr,20152016,TBL,D,1990-11-29,Plzen,CZE,NA
8471873,Anton Stralman,20152016,TBL,D,1986-08-01,Tibro,SWE,NA
8471750,Ben Bishop,20152016,TBL,G,1986-11-21,Denver,USA,CO
8470601,Braydon Coburn,20152016,TBL,D,1985-02-27,Shaunavon,CAN,SK
8470619,Brian Boyle,20152016,TBL,C,1984-12-18,Hingham,USA,MA
8476975,Cedric Paquette,20152016,TBL,C,1993-08-13,Gaspe,CAN,QC
8473588,Erik Condra,20152016,TBL,R,1986-08-06,Trenton,USA,MI
8476806,JT Brown,20152016,TBL,R,1990-07-02,Burnsville,USA,MN
8474520,Jason Garrison,20152016,TBL,D,1984-11-13,White Rock,CAN,BC
8477326,Joel Vermin,20152016,TBL,R,1992-02-05,Bern,CHE,NA
8477494,Jonathan Drouin,20152016,TBL,L,1995-03-28,Ste-Agathe,CAN,QC
8476539,Jonathan Marchessault,20152016,TBL,C,1990-12-27,Cap-Rouge,CAN,QC
8477356,Kristers Gudlevskis,20152016,TBL,G,1992-07-31,Aizkraukle,LVA,NA
8474722,Luke Witkowski,20152016,TBL,R,1990-04-14,Holland,USA,MI
8470640,Matt Carle,20152016,TBL,D,1984-09-25,Anchorage,USA,AK
8475060,Matt Taormina,20152016,TBL,D,1986-10-20,Warren,USA,MI
8471916,Mike Angelidis,20152016,TBL,L,1985-06-27,Woodbridge,CAN,ON
8471663,Mike Blunden,20152016,TBL,R,1986-12-15,Toronto,CAN,ON
8476453,Nikita Kucherov,20152016,TBL,R,1993-06-17,Maykop,RUS,NA
8476300,Nikita Nesterov,20152016,TBL,D,1993-03-28,Chelyabinsk,RUS,NA
8476292,Ondrej Palat,20152016,TBL,L,1991-03-28,Frydek-Mistek,CZE,NA
8471339,Ryan Callahan,20152016,TBL,R,1985-03-21,Rochester,USA,NY
8476886,Slater Koekkoek,20152016,TBL,D,1994-02-18,Winchester,CAN,ON
8474564,Steven Stamkos,20152016,TBL,C,1990-02-07,Markham,CAN,ON
8475775,Tye McGinn,20152016,TBL,L,1990-07-29,Fergus,CAN,ON
8474870,Tyler Johnson,20152016,TBL,C,1990-07-29,Spokane,USA,WA
8470047,Valtteri Filppula,20152016,TBL,C,1984-03-20,Vantaa,FIN,NA
8475167,Victor Hedman,20152016,TBL,D,1990-12-18,Ornskoldsvik,SWE,NA
8476480,Vladislav Namestnikov,20152016,TBL,C,1992-11-22,Zhukovskiy,RUS,NA
8476826,Yanni Gourde,20152016,TBL,C,1991-12-15,Saint-Narcisse,CAN,QC
8474638,Andrew Campbell,20152016,TOR,D,1988-02-04,Caledonia,CAN,ON
8474727,Ben Smith,20152016,TOR,R,1988-07-11,Winston-Salem,USA,NC
8468504,Brad Boyes,20152016,TOR,R,1982-04-17,Mississauga,CAN,ON
8476894,Brendan Leipsic,20152016,TOR,L,1994-05-19,Winnipeg,CAN,MB
8469639,Brooks Laich,20152016,TOR,C,1983-06-23,Wawota,CAN,SK
8475278,Byron Froese,20152016,TOR,C,1991-03-12,Winkler,CAN,MB
8471862,Colin Greening,20152016,TOR,C,1986-03-09,St. John's,CAN,NL
8477015,Connor Brown,20152016,TOR,R,1994-01-14,Toronto,CAN,ON
8476941,Connor Carrick,20152016,TOR,D,1994-04-13,Orland Park,USA,IL
8471476,Daniel Winnik,20152016,TOR,C,1985-03-06,Toronto,CAN,ON
8470602,Dion Phaneuf,20152016,TOR,D,1985-04-10,Edmonton,CAN,AB
8476302,Frank Corrado,20152016,TOR,D,1993-03-26,Toronto,CAN,ON
8477512,Frederik Gauthier,20152016,TOR,C,1995-04-26,Laval,CAN,QC
8476343,Garret Sparks,20152016,TOR,G,1993-06-28,Elmhurst,USA,IL
8474581,Jake Gardiner,20152016,TOR,D,1990-07-04,Minnetonka,USA,MN
8473503,James Reimer,20152016,TOR,G,1988-03-15,Morweena,CAN,MB
8474037,James van Riemsdyk,20152016,TOR,L,1989-05-04,Middletown,USA,NJ
8470207,Joffrey Lupul,20152016,TOR,L,1983-09-23,Fort Saskatchewan,CAN,AB
8473541,Jonathan Bernier,20152016,TOR,G,1988-08-07,Laval,CAN,QC
8476410,Josh Leivo,20152016,TOR,L,1993-05-26,Innisfil,CAN,ON
8477953,Kasperi Kapanen,20152016,TOR,R,1996-07-23,Kuopio,FIN,NA
8473463,Leo Komarov,20152016,TOR,C,1987-01-23,Narva,EST,NA
8476062,Mark Arcobello,20152016,TOR,R,1988-08-12,Milford,USA,CT
8475716,Martin Marincin,20152016,TOR,D,1992-02-18,Kosice,SVK,NA
8471436,Matt Hunwick,20152016,TOR,D,1985-05-21,Warren,USA,MI
8473546,Michael Grabner,20152016,TOR,R,1987-10-05,Villach,AUT,NA
8470599,Milan Michalek,20152016,TOR,L,1984-12-07,Jindrichuv Hradec,CZE,NA
8476853,Morgan Rielly,20152016,TOR,D,1994-03-09,Vancouver,CAN,BC
8475172,Nazem Kadri,20152016,TOR,C,1990-10-06,London,CAN,ON
8474096,Nick Spaling,20152016,TOR,C,1988-09-19,Palmerston,CAN,ON
8478373,Nikita Soshnikov,20152016,TOR,R,1993-10-14,Nizhny Tagil,RUS,NA
8469707,PA Parenteau,20152016,TOR,R,1983-03-24,Hull,CAN,QC
8475180,Peter Holland,20152016,TOR,C,1991-01-14,Toronto,CAN,ON
8471733,Rich Clune,20152016,TOR,L,1987-04-25,Toronto,CAN,ON
8477642,Rinat Valiev,20152016,TOR,D,1995-05-11,Nizhnekamsk,RUS,NA
8471392,Roman Polak,20152016,TOR,D,1986-04-28,Ostrava,CZE,NA
8475842,Sam Carrick,20152016,TOR,C,1992-02-04,Markham,CAN,ON
8476449,Scott Harrington,20152016,TOR,D,1993-03-10,Kingston,CAN,ON
8473574,Shawn Matthias,20152016,TOR,C,1988-02-19,Mississauga,CAN,ON
8476478,Stuart Percy,20152016,TOR,D,1993-05-18,Oakville,CAN,ON
8474113,TJ Brennan,20152016,TOR,D,1989-04-03,Willingboro,USA,NJ
8477427,Tobias Lindberg,20152016,TOR,R,1995-07-22,Stockholm,SWE,NA
8475098,Tyler Bozak,20152016,TOR,C,1986-03-19,Regina,CAN,SK
8477033,Viktor Loov,20152016,TOR,D,1992-11-16,Sodertalje,SWE,NA
8477939,William Nylander,20152016,TOR,R,1996-05-01,Calgary,CAN,AB
8475786,Zach Hyman,20152016,TOR,L,1992-06-09,Toronto,CAN,ON
8471490,Adam Cracknell,20152016,VAN,R,1985-07-15,Prince Albert,CAN,SK
8473415,Alex Biega,20152016,VAN,D,1988-04-04,Montréal,CAN,QC
8475836,Alex Friesen,20152016,VAN,C,1991-01-30,St. Catharines,CAN,ON
8471303,Alexander Edler,20152016,VAN,D,1986-04-21,Ostersund,SWE,NA
8470358,Alexandre Burrows,20152016,VAN,R,1981-04-11,Pincourt,CAN,QC
8476414,Alexandre Grenier,20152016,VAN,R,1991-09-05,Laval,CAN,QC
8476388,Andrey Pedan,20152016,VAN,D,1993-07-03,Kaunas,LTU,NA
8477018,Ben Hutton,20152016,VAN,D,1993-04-20,Brockville,CAN,ON
8477500,Bo Horvat,20152016,VAN,C,1995-04-05,London,CAN,ON
8471283,Brandon Prust,20152016,VAN,L,1984-03-16,London,CAN,ON
8474091,Brandon Sutter,20152016,VAN,C,1989-02-14,Huntington,USA,NY
8476867,Brendan Gaunce,20152016,VAN,C,1994-03-25,Sudbury,CAN,ON
8470274,Chris Higgins,20152016,VAN,L,1983-06-02,Smithtown,USA,NY
8475690,Chris Tanev,20152016,VAN,D,1989-12-20,Toronto,CAN,ON
8469465,Dan Hamhuis,20152016,VAN,D,1982-12-13,Smithers,CAN,BC
8467875,Daniel Sedin,20152016,VAN,L,1980-09-26,Ornskoldsvik,SWE,NA
8473432,Derek Dorsett,20152016,VAN,R,1986-12-20,Kindersley,CAN,SK
8475770,Emerson Etem,20152016,VAN,R,1992-06-16,Long Beach,USA,CA
8467876,Henrik Sedin,20152016,VAN,C,1980-09-26,Ornskoldsvik,SWE,NA
8477445,Hunter Shinkaruk,20152016,VAN,C,1994-10-13,Calgary,CAN,AB
8474593,Jacob Markstrom,20152016,VAN,G,1990-01-31,Gavle,SWE,NA
8477937,Jake Virtanen,20152016,VAN,R,1996-08-17,Langley,CAN,BC
8471498,Jannik Hansen,20152016,VAN,R,1986-03-15,Rødovre,DNK,NA
8477955,Jared McCann,20152016,VAN,C,1996-05-31,Stratford,CAN,ON
8475223,Linden Vey,20152016,VAN,R,1991-07-17,Wakaw,CAN,SK
8474579,Luca Sbisa,20152016,VAN,D,1990-01-30,Ozieri,ITA,NA
8476440,Markus Granlund,20152016,VAN,C,1993-04-16,Oulu,FIN,NA
8474749,Matt Bartkowski,20152016,VAN,D,1988-06-04,Pittsburgh,USA,PA
8477816,Michael Zalewski,20152016,VAN,L,1992-08-18,New Hartford,USA,NY
8477997,Nikita Tryamkin,20152016,VAN,D,1994-08-30,Yekaterinburg,RUS,NA
8468085,Radim Vrbata,20152016,VAN,R,1981-06-13,Mlada Boleslav,CZE,NA
8473614,Richard Bachman,20152016,VAN,G,1987-07-25,Salt Lake City,USA,UT
8477589,Ronalds Kenins,20152016,VAN,L,1991-02-28,Riga,LVA,NA
8468011,Ryan Miller,20152016,VAN,G,1980-07-17,East Lansing,USA,MI
8476466,Sven Baertschi,20152016,VAN,L,1992-10-05,Bern,CHE,NA
8476166,Taylor Fedun,20152016,VAN,D,1988-06-04,Edmonton,CAN,AB
8474134,Yannick Weber,20152016,VAN,D,1988-09-23,Morges,CHE,NA
8476392,Adam Lowry,20152016,WPG,C,1993-03-29,St. Louis,USA,MO
8471385,Adam Pardy,20152016,WPG,D,1984-03-29,Bonavista,CAN,NL
8475788,Alexander Burmistrov,20152016,WPG,C,1991-10-21,Kazan,RUS,NA
8477429,Andrew Copp,20152016,WPG,C,1994-07-08,Ann Arbor,USA,MI
8471217,Andrew Ladd,20152016,WPG,L,1985-12-12,Maple Ridge,CAN,BC
8474061,Anthony Peluso,20152016,WPG,R,1989-04-18,North York,CAN,ON
8475279,Ben Chiarot,20152016,WPG,D,1991-05-09,Hamilton,CAN,ON
8471218,Blake Wheeler,20152016,WPG,R,1986-08-31,Plymouth,USA,MN
8479293,Brandon Tanev,20152016,WPG,L,1991-12-31,Toronto,CAN,ON
8473412,Bryan Little,20152016,WPG,C,1987-11-12,Edmonton,CAN,AB
8478029,Chase De Leo,20152016,WPG,C,1995-10-25,La Mirada,USA,CA
8469501,Chris Thorburn,20152016,WPG,R,1983-06-03,Sault Ste. Marie,CAN,ON
8476945,Connor Hellebuyck,20152016,WPG,G,1993-05-19,Commerce,USA,MI
8471226,Drew Stafford,20152016,WPG,R,1985-10-30,Milwaukee,USA,WI
8470834,Dustin Byfuglien,20152016,WPG,D,1985-03-27,Roseau,USA,MN
8477076,JC Lipon,20152016,WPG,R,1993-07-10,Regina,CAN,SK
8476885,Jacob Trouba,20152016,WPG,D,1994-02-26,Rochester,USA,MI
8476469,Joel Armia,20152016,WPG,R,1993-05-31,Pori,FIN,NA
8477504,Josh Morrissey,20152016,WPG,D,1995-03-28,Calgary,CAN,AB
8475815,Julian Melchiori,20152016,WPG,D,1991-12-06,Richmond Hill,CAN,ON
8476460,Mark Scheifele,20152016,WPG,C,1993-03-15,Kitchener,CAN,ON
8470614,Mark Stuart,20152016,WPG,D,1984-04-27,Rochester,USA,MN
8477448,Marko Dano,20152016,WPG,C,1994-11-30,Eisenstadt,AUT,NA
8473618,Mathieu Perreault,20152016,WPG,L,1988-01-05,Drummondville,CAN,QC
8474094,Matt Halischuk,20152016,WPG,R,1988-06-01,Toronto,CAN,ON
8474636,Michael Hutchinson,20152016,WPG,G,1990-03-02,Barrie,CAN,ON
8477464,Nic Petan,20152016,WPG,L,1995-03-22,Delta,CAN,BC
8477940,Nikolaj Ehlers,20152016,WPG,L,1996-02-14,Aalborg,DNK,NA
8471715,Ondrej Pavelec,20152016,WPG,G,1987-08-31,Kladno,CZE,NA
8474616,Patrice Cormier,20152016,WPG,C,1990-06-14,Moncton,CAN,NB
8474074,Paul Postma,20152016,WPG,D,1989-02-22,Red Deer,CAN,AB
8476910,Scott Kosmachuk,20152016,WPG,R,1994-01-24,Richmond Hill,CAN,ON
8470828,Toby Enstrom,20152016,WPG,D,1984-11-05,Nordingra,SWE,NA
8474574,Tyler Myers,20152016,WPG,D,1990-02-01,Houston,USA,TX
8474604,Aaron Ness,20152016,WSH,D,1990-05-18,Roseau,USA,MN
8471214,Alex Ovechkin,20152016,WSH,L,1985-09-17,Moscow,RUS,NA
8477444,Andre Burakovsky,20152016,WSH,L,1995-02-09,Klagenfurt,AUT,NA
8474651,Braden Holtby,20152016,WSH,G,1989-09-16,Lloydminster,CAN,SK
8469639,Brooks Laich,20152016,WSH,C,1983-06-23,Wawota,CAN,SK
8468498,Brooks Orpik,20152016,WSH,D,1980-09-26,San Francisco,USA,CA
8476905,Chandler Stephenson,20152016,WSH,C,1994-04-22,Saskatoon,CAN,SK
8475161,Chris Brown,20152016,WSH,C,1991-02-03,Flower Mound,USA,TX
8476941,Connor Carrick,20152016,WSH,D,1994-04-13,Orland Park,USA,IL
8471476,Daniel Winnik,20152016,WSH,L,1985-03-06,Toronto,CAN,ON
8475200,Dmitry Orlov,20152016,WSH,D,1991-07-23,Novokuznetsk,RUS,NA
8475744,Evgeny Kuznetsov,20152016,WSH,C,1992-05-19,Chelyabinsk,RUS,NA
8466251,Jason Chimera,20152016,WSH,L,1979-05-02,Edmonton,CAN,AB
8474291,Jay Beagle,20152016,WSH,C,1985-10-16,Calgary,CAN,AB
8474590,John Carlson,20152016,WSH,D,1990-01-10,Natick,USA,MA
8468508,Justin Williams,20152016,WSH,R,1981-10-04,Cobourg,CAN,ON
8473991,Karl Alzner,20152016,WSH,D,1988-09-24,Burnaby,CAN,BC
8475149,Marcus Johansson,20152016,WSH,L,1990-10-06,Landskrona,SWE,NA
8471702,Matt Niskanen,20152016,WSH,D,1986-12-06,Virginia,USA,MN
8475247,Michael Latta,20152016,WSH,C,1991-05-25,Kitchener,CAN,ON
8470617,Mike Richards,20152016,WSH,C,1985-02-11,Kenora,CAN,ON
8473426,Mike Weber,20152016,WSH,D,1987-12-16,Pittsburgh,USA,PA
8477220,Nate Schmidt,20152016,WSH,D,1991-07-16,St. Cloud,USA,MN
8473563,Nicklas Backstrom,20152016,WSH,C,1987-11-23,Gavle,SWE,NA
8474008,Paul Carey,20152016,WSH,C,1988-09-24,Boston,USA,MA
8475831,Philipp Grubauer,20152016,WSH,G,1991-11-25,Rosenheim,DEU,NA
8475598,Ryan Stanton,20152016,WSH,D,1989-07-20,St. Albert,CAN,AB
8474744,Sean Collins,20152016,WSH,C,1988-12-29,Saskatoon,CAN,SK
8475816,Stanislav Galiev,20152016,WSH,R,1992-01-17,Moscow,RUS,NA
8471698,T.J. Oshie,20152016,WSH,R,1986-12-23,Everett,USA,WA
8471710,Taylor Chorney,20152016,WSH,D,1987-04-27,Thunder Bay,CAN,ON
8476880,Tom Wilson,20152016,WSH,R,1994-03-29,Toronto,CAN,ON
8475119,Zach Sill,20152016,WSH,C,1988-05-24,Truro,CAN,NS
8471699,Andrew Cogliano,20162017,ANA,L,1987-06-14,Toronto,CAN,ON
8468535,Antoine Vermette,20162017,ANA,C,1982-07-20,St. Agapit,CAN,QC
8477986,Brandon Montour,20162017,ANA,D,1994-04-11,Brantford,CAN,ON
8475764,Cam Fowler,20162017,ANA,D,1991-12-05,Windsor,CAN,ON
8475780,Chris Wagner,20162017,ANA,C,1991-05-27,Walpole,USA,MA
8470886,Clayton Stoner,20162017,ANA,D,1985-02-19,Port McNeill,CAN,BC
8470621,Corey Perry,20162017,ANA,R,1985-05-16,Peterborough,CAN,ON
8474130,Corey Tropp,20162017,ANA,R,1989-07-25,Grosse Pointe Woods,USA,MI
8474682,Dustin Tokarski,20162017,ANA,G,1989-09-16,Watson,CAN,SK
8475770,Emerson Etem,20162017,ANA,L,1992-06-16,Long Beach,USA,CA
8476854,Hampus Lindholm,20162017,ANA,D,1994-01-20,Helsingborg,SWE,NA
8478491,Jacob Larsson,20162017,ANA,D,1997-04-29,Ljungby,SWE,NA
8475164,Jakob Silfverberg,20162017,ANA,R,1990-10-13,Gavle,SWE,NA
8471766,Jared Boll,20162017,ANA,R,1986-05-13,Charlotte,USA,NC
8477034,Jaycob Megna,20162017,ANA,D,1992-12-10,Plantation,USA,FL
8476434,John Gibson,20162017,ANA,G,1993-07-14,Pittsburgh,USA,PA
8473541,Jonathan Bernier,20162017,ANA,G,1988-08-07,Laval,CAN,QC
8476390,Joseph Cramarossa,20162017,ANA,L,1992-10-26,Markham,CAN,ON
8476312,Josh Manson,20162017,ANA,D,1991-10-07,Hinsdale,USA,IL
8479290,Kalle Kossila,20162017,ANA,C,1993-04-14,Kauniainen,FIN,NA
8469598,Kevin Bieksa,20162017,ANA,D,1981-06-16,Grimsby,CAN,ON
8473560,Korbinian Holzer,20162017,ANA,D,1988-02-16,Munich,DEU,NA
8476400,Logan Shaw,20162017,ANA,C,1992-10-05,Glace Bay,CAN,NS
8471664,Mason Raymond,20162017,ANA,L,1985-09-17,Cochrane,CAN,AB
8475958,Michael Sgarbossa,20162017,ANA,C,1992-07-25,Campbellville,CAN,ON
8470775,Nate Thompson,20162017,ANA,C,1984-10-05,Anchorage,USA,AK
8477941,Nick Ritchie,20162017,ANA,L,1995-12-05,Orangeville,CAN,ON
8477466,Nick Sorensen,20162017,ANA,R,1994-10-23,Farevejle,DNK,NA
8476866,Nicolas Kerdiles,20162017,ANA,L,1994-01-11,Lewisville,USA,TX
8478131,Ondrej Kase,20162017,ANA,R,1995-11-08,Kadan,CZE,NA
8470622,Patrick Eaves,20162017,ANA,R,1984-05-01,Calgary,CAN,AB
8476483,Rickard Rakell,20162017,ANA,L,1993-05-05,Sundbyberg,SWE,NA
8476116,Ryan Garbutt,20162017,ANA,C,1985-08-12,Edmonton,CAN,AB
8470612,Ryan Getzlaf,20162017,ANA,C,1985-05-10,Regina,CAN,SK
8470616,Ryan Kesler,20162017,ANA,C,1984-08-31,Livonia,USA,MI
8475222,Sami Vatanen,20162017,ANA,D,1991-06-03,Jyväskylä,FIN,NA
8477447,Shea Theodore,20162017,ANA,D,1995-08-03,Aldergrove,CAN,BC
8475155,Simon Despres,20162017,ANA,D,1991-07-27,Laval,CAN,QC
8476474,Stefan Noesen,20162017,ANA,R,1993-02-12,Plano,USA,TX
8471274,Alex Goligoski,20162017,ARI,D,1985-07-30,Grand Rapids,USA,MN
8475788,Alexander Burmistrov,20162017,ARI,C,1991-10-21,Kazan,RUS,NA
8477407,Anthony Duclair,20162017,ARI,L,1995-08-26,Pointe-Claire,CAN,QC
8470755,Brad Richardson,20162017,ARI,C,1985-02-04,Belleville,CAN,ON
8477943,Brendan Perlini,20162017,ARI,L,1996-04-27,Guildford,GBR,NA
8477989,Christian Dvorak,20162017,ARI,C,1996-02-02,Palos,USA,IL
8478432,Christian Fischer,20162017,ARI,R,1997-04-15,Chicago,USA,IL
8479343,Clayton Keller,20162017,ARI,R,1998-07-29,Chesterfield,USA,MO
8476473,Connor Murphy,20162017,ARI,D,1993-03-26,Dublin,USA,OH
8478440,Dylan Strome,20162017,ARI,C,1997-03-07,Mississauga,CAN,ON
8479345,Jakob Chychrun,20162017,ARI,D,1998-03-31,Boca Raton,USA,FL
8473571,Jamie McBain,20162017,ARI,D,1988-02-25,Edina,USA,MN
8473465,Jamie McGinn,20162017,ARI,L,1988-08-05,Fergus,CAN,ON
8476921,Jordan Martinook,20162017,ARI,L,1992-07-25,Brandon,CAN,MB
8477591,Josh Jooris,20162017,ARI,R,1990-07-14,Burlington,CAN,ON
8471251,Justin Peters,20162017,ARI,G,1986-08-30,Blyth,CAN,ON
8475246,Kevin Connauton,20162017,ARI,D,1990-02-23,Edmonton,CAN,AB
8477460,Laurent Dauphin,20162017,ARI,C,1995-03-27,Repentigny,CAN,QC
8478474,Lawson Crouse,20162017,ARI,L,1997-06-23,Mt. Brydges,CAN,ON
8475839,Louis Domingue,20162017,ARI,G,1992-03-06,St-Hyacinthe,CAN,QC
8474568,Luke Schenn,20162017,ARI,D,1989-11-02,Saskatoon,CAN,SK
8476986,Marek Langhamer,20162017,ARI,G,1994-07-22,Moravska Trebova,CZE,NA
8471691,Martin Hanzal,20162017,ARI,C,1987-02-20,Pisek,CZE,NA
8477503,Max Domi,20162017,ARI,L,1995-03-02,Winnipeg,CAN,MB
8474628,Michael Stone,20162017,ARI,D,1990-06-07,Winnipeg,CAN,MB
8469608,Mike Smith,20162017,ARI,G,1982-03-22,Kingston,CAN,ON
8475171,Oliver Ekman-Larsson,20162017,ARI,D,1991-07-17,Karlskrona,SWE,NA
8475180,Peter Holland,20162017,ARI,C,1991-01-14,Toronto,CAN,ON
8468085,Radim Vrbata,20162017,ARI,R,1981-06-13,Mlada Boleslav,CZE,NA
8473466,Ryan White,20162017,ARI,C,1988-03-17,Brandon,CAN,MB
8462038,Shane Doan,20162017,ARI,R,1976-10-10,Halkirk,CAN,AB
8475800,Teemu Pulkkinen,20162017,ARI,L,1992-01-02,Vantaa,FIN,NA
8476356,Tobias Rieder,20162017,ARI,R,1993-01-10,Landshut,DEU,NA
8477950,Tony DeAngelo,20162017,ARI,D,1995-10-24,Sewell,USA,NJ
8477715,Tyler Gaudet,20162017,ARI,C,1993-04-04,Hamilton,CAN,ON
8469760,Zbynek Michalek,20162017,ARI,D,1982-12-23,Jindrichuv Hradec,CZE,NA
8471717,Adam McQuaid,20162017,BOS,D,1986-10-12,Charlottetown,CAN,PE
8477320,Anton Blidh,20162017,BOS,L,1995-03-14,Molnlycke,SWE,NA
8471418,Anton Khudobin,20162017,BOS,G,1986-05-07,Ust-Kamenogorsk,KAZ,NA
8478512,Austin Czarnik,20162017,BOS,C,1992-12-12,Detroit,USA,MI
8473419,Brad Marchand,20162017,BOS,L,1988-05-11,Halifax,CAN,NS
8478443,Brandon Carlo,20162017,BOS,D,1996-11-26,Colorado Springs,USA,CO
8479325,Charlie McAvoy,20162017,BOS,D,1997-12-21,Long Beach,USA,NY
8476525,Colin Miller,20162017,BOS,D,1992-10-29,Sault Ste. Marie,CAN,ON
8478046,Danton Heinen,20162017,BOS,C,1995-07-05,Langley,CAN,BC
8470655,David Backes,20162017,BOS,R,1984-05-01,Minneapolis,USA,MN
8471276,David Krejci,20162017,BOS,C,1986-04-28,Sternberk,CZE,NA
8477956,David Pastrnak,20162017,BOS,R,1996-05-25,Havirov,CZE,NA
8468575,Dominic Moore,20162017,BOS,C,1980-08-03,Thornhill,CAN,ON
8471226,Drew Stafford,20162017,BOS,R,1985-10-30,Milwaukee,USA,WI
8478366,Frank Vatrano,20162017,BOS,C,1994-03-14,East Longmeadow,USA,MA
