player_id,player_name,match_status,position,signing_team,signing_team_abbr,previous_team,previous_team_abbr,contract_value,aav,contract_years,signing_year,season_start,season,signing_date,contract_type
8480014,Gabriel Vilardi,exact,"RW, C",Los Angeles Kings,LAK,NA,NA,4975000,1658333,3,2018,2018,20182019,2018-03-01,RFA
8479748,Gage Quinney,exact,C,Vegas Golden Knights,VGK,NA,NA,1430000,715000,2,2018,2018,20182019,2018-06-01,other
8477903,Garnet Hathaway,exact,RW,Calgary Flames,CGY,Calgary Flames,CGY,850000,850000,1,2018,2018,20182019,2018-07-30,UFA
8480184,Gustav Lindstrom,exact,"RD, LD",Detroit Red Wings,DET,NA,NA,2775000,925000,3,2018,2018,20182019,2018-05-25,RFA
8480035,Henri Jokiharju,exact,RD,Chicago Blackhawks,CHI,NA,NA,3837500,1279166,3,2018,2018,20182019,2018-06-12,RFA
8477392,Hudson Fasching,exact,"RW, LW",Arizona Coyotes,ARI,Buffalo Sabres,BUF,874125,874125,1,2018,2018,20182019,2018-07-14,other
8474013,Ian Cole,exact,"LD, RD",Colorado Avalanche,COL,Pittsburgh Penguins,PIT,12750000,4250000,3,2018,2018,20182019,2018-07-01,UFA
8480950,Ilya Lyubushkin,exact,RD,Arizona Coyotes,ARI,NA,NA,1350000,1350000,1,2018,2018,20182019,2018-05-23,other
8480806,Isac Lundestrom,exact,"C, LW",Anaheim Ducks,ANA,NA,NA,2775000,925000,3,2018,2018,20182019,2018-08-04,RFA
8476468,J.T. Miller,exact,"C, LW",Tampa Bay Lightning,TBL,New York Rangers,NYR,26250000,5250000,5,2018,2018,20182019,2018-06-26,UFA
8471677,Jack Johnson,exact,"LD, RD",Pittsburgh Penguins,PIT,Columbus Blue Jackets,CBJ,16250000,3250000,5,2018,2018,20182019,2018-07-01,UFA
8479439,Jacob MacDonald,exact,"RD, LD",Florida Panthers,FLA,NA,NA,1500000,750000,2,2018,2018,20182019,2018-07-02,UFA
8476885,Jacob Trouba,exact,RD,Winnipeg Jets,WPG,Winnipeg Jets,WPG,5500000,5500000,1,2018,2018,20182019,2018-07-22,other
8478133,Jake Evans,exact,"C, RW",Montreal Canadiens,MTL,NA,NA,2700000,1350000,2,2018,2018,20182019,2018-04-09,other
8477404,Jake Guentzel,exact,"LW, C",Pittsburgh Penguins,PIT,Pittsburgh Penguins,PIT,30000000,6000000,5,2018,2018,20182019,2018-12-27,UFA
8479991,Jake Leschyshyn,exact,C,Vegas Golden Knights,VGK,NA,NA,2875000,925000,3,2018,2018,20182019,2018-06-01,RFA
8479345,Jakob Chychrun,exact,"LD, RD",Arizona Coyotes,ARI,Arizona Coyotes,ARI,27600000,4600000,6,2018,2018,20182019,2018-11-13,UFA
8480880,Jakub Lauko,exact,"LW, RW, C",Boston Bruins,BOS,NA,NA,2800000,925000,3,2018,2018,20182019,2018-09-28,RFA
8474037,James van Riemsdyk,exact,LW,Philadelphia Flyers,PHI,Toronto Maple Leafs,TOR,35000000,7000000,5,2018,2018,20182019,2018-07-01,UFA
8476467,Jamie Oleksiak,exact,"LD, RD",Pittsburgh Penguins,PIT,Dallas Stars,DAL,6412500,2137500,3,2018,2018,20182019,2018-07-12,UFA
8480172,Jan Rutta,exact,"RD, LD",Chicago Blackhawks,CHI,Chicago Blackhawks,CHI,2250000,2250000,1,2018,2018,20182019,2018-03-08,UFA
8477955,Jared McCann,exact,"LW, C",Florida Panthers,FLA,Florida Panthers,FLA,2500000,1250000,2,2018,2018,20182019,2018-07-01,other
8475797,Jarred Tinordi,exact,LD,Nashville Predators,NSH,Montréal Canadiens,MTL,650000,650000,1,2018,2018,20182019,2018-07-01,UFA
8477450,Jason Dickinson,exact,"C, RW",Dallas Stars,DAL,Dallas Stars,DAL,875000,875000,1,2018,2018,20182019,2018-07-06,other
8480027,Jason Robertson,exact,LW,Dallas Stars,DAL,NA,NA,2775000,925000,3,2018,2018,20182019,2018-05-03,RFA
8475722,Jason Zucker,exact,"LW, RW",Minnesota Wild,MIN,Minnesota Wild,MIN,27500000,5500000,5,2018,2018,20182019,2018-07-25,UFA
8480829,Jesperi Kotkaniemi,exact,"C, LW",Montreal Canadiens,MTL,NA,NA,10275000,3425000,3,2018,2018,20182019,2018-07-01,RFA
8476918,Jimmy Vesey,exact,LW,New York Rangers,NYR,New York Rangers,NYR,4550000,2275000,2,2018,2018,20182019,2018-07-17,UFA
8476469,Joel Armia,exact,"LW, RW",Montreal Canadiens,MTL,Winnipeg Jets,WPG,1850000,1850000,1,2018,2018,20182019,2018-07-13,other
8476441,Joel Edmundson,exact,"LD, RD",St. Louis Blues,STL,St. Louis Blues,STL,3000000,3000000,1,2018,2018,20182019,2018-07-24,other
8477810,Joel Hanley,exact,"LD, RD",Dallas Stars,DAL,Arizona Coyotes,ARI,650000,650000,1,2018,2018,20182019,2018-07-01,UFA
8479315,Joey Anderson,exact,"RW, LW",New Jersey Devils,NJD,NA,NA,2775000,925000,3,2018,2018,20182019,2018-04-15,other
8474590,John Carlson,exact,"RD, LD",Washington Capitals,WSH,Washington Capitals,WSH,64000000,8000000,8,2018,2018,20182019,2018-06-25,UFA
8477401,John Hayden,exact,C,Chicago Blackhawks,CHI,Chicago Blackhawks,CHI,1500000,750000,2,2018,2018,20182019,2018-06-15,other
8475166,John Tavares,exact,C,Toronto Maple Leafs,TOR,New York Islanders,NYI,77000000,11000000,7,2018,2018,20182019,2018-07-01,UFA
8475750,Jon Merrill,exact,"RD, LD",Vegas Golden Knights,VGK,Vegas Golden Knights,VGK,2750000,1375000,2,2018,2018,20182019,2018-01-16,UFA
8476539,Jonathan Marchessault,exact,"RW, C",Vegas Golden Knights,VGK,Vegas Golden Knights,VGK,30000000,5000000,6,2018,2018,20182019,2018-01-03,UFA
8478413,Jordan Greenway,exact,"LW, RW",Minnesota Wild,MIN,Minnesota Wild,MIN,3675000,1225000,3,2018,2018,20182019,2018-03-26,other
8477384,Josh Brown,exact,"RD, LD",Florida Panthers,FLA,NA,NA,1350000,675000,2,2018,2018,20182019,2018-05-31,other
8477504,Josh Morrissey,exact,LD,Winnipeg Jets,WPG,Winnipeg Jets,WPG,6300000,3150000,2,2018,2018,20182019,2018-09-16,other
8477473,Justin Bailey,exact,RW,Buffalo Sabres,BUF,Buffalo Sabres,BUF,715000,715000,1,2018,2018,20182019,2018-07-15,other
8475718,Justin Holl,exact,RD,Toronto Maple Leafs,TOR,Toronto Maple Leafs,TOR,1350000,675000,2,2018,2018,20182019,2018-07-03,UFA
8475246,Kevin Connauton,exact,"LD, RD",Arizona Coyotes,ARI,Arizona Coyotes,ARI,2750000,1375000,2,2018,2018,20182019,2018-06-27,UFA
8475857,Kevin Gravel,exact,LD,Edmonton Oilers,EDM,Los Angeles Kings,LAK,700000,700000,1,2018,2018,20182019,2018-07-01,UFA
8475763,Kevin Hayes,exact,"C, RW",New York Rangers,NYR,New York Rangers,NYR,5175000,5175000,1,2018,2018,20182019,2018-07-30,UFA
8479291,Kevin Rooney,exact,C,New Jersey Devils,NJD,New Jersey Devils,NJD,1400000,700000,2,2018,2018,20182019,2018-08-13,UFA
8480748,Kiefer Sherwood,exact,LW,Anaheim Ducks,ANA,NA,NA,1850000,925000,2,2018,2018,20182019,2018-03-20,other
8479986,Kole Lind,exact,RW,Vancouver Canucks,VAN,NA,NA,3375000,1125000,3,2018,2018,20182019,2018-03-01,RFA
8477073,Kurtis MacDermid,exact,LW,Los Angeles Kings,LAK,Los Angeles Kings,LAK,1350000,675000,2,2018,2018,20182019,2018-07-15,other
8477335,Kyle Burroughs,exact,"RD, LD",New York Islanders,NYI,NA,NA,1350000,675000,2,2018,2018,20182019,2018-07-16,other
8474189,Lars Eller,exact,"C, LW, RW",Washington Capitals,WSH,Washington Capitals,WSH,17500000,3500000,5,2018,2018,20182019,2018-02-10,UFA
8480853,Liam Foudy,exact,"LW, RW, C",Columbus Blue Jackets,CBJ,NA,NA,3900000,1300000,3,2018,2018,20182019,2018-07-30,RFA
8477070,Liam O'Brien,exact,"RW, LW, C",Washington Capitals,WSH,Washington Capitals,WSH,650000,650000,1,2018,2018,20182019,2018-07-13,other
8474053,Logan Couture,exact,C,San Jose Sharks,SJS,San Jose Sharks,SJS,64000000,8000000,8,2018,2018,20182019,2018-07-01,UFA
8481186,Logan O'Connor,exact,RW,Colorado Avalanche,COL,NA,NA,2275000,1137500,2,2018,2018,20182019,2018-07-23,other
8478011,Louie Belpedio,exact,RD,Minnesota Wild,MIN,Minnesota Wild,MIN,1850000,925000,2,2018,2018,20182019,2018-04-05,other
8479523,Lucas Carlsson,exact,LD,Chicago Blackhawks,CHI,NA,NA,2775000,925000,3,2018,2018,20182019,2018-05-21,other
8474568,Luke Schenn,exact,RD,Anaheim Ducks,ANA,Arizona Coyotes,ARI,800000,800000,1,2018,2018,20182019,2018-07-01,UFA
8480025,MacKenzie Entwistle,exact,"C, RW",Chicago Blackhawks,CHI,NA,NA,2775000,925000,3,2018,2018,20182019,2018-10-16,RFA
8477346,MacKenzie Weegar,exact,"LD, RD",Florida Panthers,FLA,Florida Panthers,FLA,900000,900000,1,2018,2018,20182019,2018-07-25,other
8476907,Mackenzie MacEachern,exact,"LW, RW",St. Louis Blues,STL,NA,NA,650000,650000,1,2018,2018,20182019,2018-07-03,other
8476873,Mark Jankowski,exact,"C, RW",Calgary Flames,CGY,Calgary Flames,CGY,3350000,1675000,2,2018,2018,20182019,2018-07-25,other
8475913,Mark Stone,exact,RW,Ottawa Senators,OTT,Ottawa Senators,OTT,7350000,7350000,1,2018,2018,20182019,2018-08-03,UFA
8480796,Martin Fehervary,exact,LD,Washington Capitals,WSH,NA,NA,2825000,925000,3,2018,2018,20182019,2018-07-01,RFA
8476924,Martin Frk,exact,RW,Detroit Red Wings,DET,Detroit Red Wings,DET,1050000,1050000,1,2018,2018,20182019,2018-06-25,other
8477419,Mason Geertsen,exact,LW,Colorado Avalanche,COL,NA,NA,650000,650000,1,2018,2018,20182019,2018-07-13,other
8478975,Mason Marchment,exact,LW,Toronto Maple Leafs,TOR,NA,NA,1850000,925000,2,2018,2018,20182019,2018-03-18,other
8479972,Mason Shaw,exact,"LW, RW, C",Minnesota Wild,MIN,NA,NA,2775000,925000,3,2018,2018,20182019,2018-04-27,RFA
8476856,Mathew Dumba,exact,RD,Minnesota Wild,MIN,Minnesota Wild,MIN,30000000,6000000,5,2018,2018,20182019,2018-07-21,UFA
8476988,Matt Benning,exact,RD,Edmonton Oilers,EDM,Edmonton Oilers,EDM,3800000,1900000,2,2018,2018,20182019,2018-06-19,other
8476891,Matt Grzelcyk,exact,"LD, RD",Boston Bruins,BOS,Boston Bruins,BOS,2800000,1400000,2,2018,2018,20182019,2018-06-15,other
8476442,Matt Nieto,exact,LW,Colorado Avalanche,COL,Colorado Avalanche,COL,3950000,1975000,2,2018,2018,20182019,2018-07-06,UFA
8477406,Mattias Janmark,exact,"LW, RW, C",Dallas Stars,DAL,Dallas Stars,DAL,2300000,2300000,1,2018,2018,20182019,2018-07-25,other
8477503,Max Domi,exact,"C, RW, LW",Montreal Canadiens,MTL,Arizona Coyotes,ARI,6300000,3150000,2,2018,2018,20182019,2018-06-16,other
8474157,Max Pacioretty,exact,"LW, RW",Vegas Golden Knights,VGK,Montréal Canadiens,MTL,28000000,7000000,4,2018,2018,20182019,2018-09-10,UFA
8478047,Michael Bunting,exact,LW,Arizona Coyotes,ARI,NA,NA,715000,715000,1,2018,2018,20182019,2018-07-14,other
8479591,Michael Eyssimont,exact,"RW, LW, C",Los Angeles Kings,LAK,NA,NA,1850000,925000,2,2018,2018,20182019,2018-03-29,other
8477446,Michael McCarron,exact,"C, RW",Montreal Canadiens,MTL,Montréal Canadiens,MTL,874125,874125,1,2018,2018,20182019,2018-09-10,other
8479543,Michael Pezzetta,exact,LW,Montreal Canadiens,MTL,NA,NA,2230000,743333,3,2018,2018,20182019,2018-03-07,RFA
8475958,Michael Sgarbossa,exact,"C, RW",Washington Capitals,WSH,Anaheim Ducks,ANA,650000,650000,1,2018,2018,20182019,2018-07-01,other
8474150,Mikael Backlund,exact,C,Calgary Flames,CGY,Calgary Flames,CGY,32100000,5350000,6,2018,2018,20182019,2018-02-16,UFA
8477425,Miles Wood,exact,"LW, RW",New Jersey Devils,NJD,New Jersey Devils,NJD,11000000,2750000,4,2018,2018,20182019,2018-09-22,other
8479987,Morgan Geekie,exact,"C, RW, LW",Carolina Hurricanes,CAR,NA,NA,2400000,800000,3,2018,2018,20182019,2018-05-09,RFA
8477220,Nate Schmidt,exact,"RD, LD",Vegas Golden Knights,VGK,Vegas Golden Knights,VGK,35700000,5950000,6,2018,2018,20182019,2018-10-25,UFA
8475343,Nic Dowd,exact,C,Washington Capitals,WSH,Los Angeles Kings,LAK,650000,650000,1,2018,2018,20182019,2018-07-01,UFA
8477426,Nicholas Paul,exact,"C, LW",Ottawa Senators,OTT,Ottawa Senators,OTT,650000,650000,1,2018,2018,20182019,2018-07-16,other
8476372,Nick Seeler,exact,"LD, RD",Minnesota Wild,MIN,Minnesota Wild,MIN,2175000,725000,3,2018,2018,20182019,2018-07-01,UFA
8475235,Nicolas Deslauriers,exact,LW,Montreal Canadiens,MTL,Montréal Canadiens,MTL,1900000,950000,2,2018,2018,20182019,2018-02-19,UFA
8476453,Nikita Kucherov,exact,RW,Tampa Bay Lightning,TBL,Tampa Bay Lightning,TBL,76000000,9500000,8,2018,2018,20182019,2018-07-10,UFA
8478859,Niko Mikkola,exact,"LD, RD",St. Louis Blues,STL,NA,NA,1850000,925000,2,2018,2018,20182019,2018-05-31,other
8480865,Noah Dobson,exact,"RD, LD",New York Islanders,NYI,NA,NA,4387500,1462500,3,2018,2018,20182019,2018-08-13,RFA
8479393,Noah Gregor,exact,"RW, LW, C",San Jose Sharks,SJS,NA,NA,2550000,850000,3,2018,2018,20182019,2018-04-06,other
8478396,Noah Hanifin,exact,LD,Calgary Flames,CGY,Carolina Hurricanes,CAR,29700000,4950000,6,2018,2018,20182019,2018-08-30,UFA
8477416,Oliver Bjorkstrand,exact,RW,Columbus Blue Jackets,CBJ,Columbus Blue Jackets,CBJ,7500000,2500000,3,2018,2018,20182019,2018-07-15,other
8475171,Oliver Ekman-Larsson,exact,"RD, LD",Arizona Coyotes,ARI,Arizona Coyotes,ARI,66000000,8250000,8,2018,2018,20182019,2018-07-01,UFA
8476897,Oskar Sundqvist,exact,C,St. Louis Blues,STL,St. Louis Blues,STL,700000,700000,1,2018,2018,20182019,2018-07-06,other
8474034,Pat Maroon,exact,"RW, LW",St. Louis Blues,STL,Edmonton Oilers,EDM,1750000,1750000,1,2018,2018,20182019,2018-07-10,UFA
8477887,Patrick Brown,exact,"RW, LW, C",Carolina Hurricanes,CAR,Carolina Hurricanes,CAR,650000,650000,1,2018,2018,20182019,2018-06-06,UFA
8481032,Paul Cotter,exact,"LW, RW, C",Vegas Golden Knights,VGK,NA,NA,2550000,800000,3,2018,2018,20182019,2018-12-28,RFA
8476479,Phillip Danault,exact,C,Montreal Canadiens,MTL,Montréal Canadiens,MTL,9250000,3083333,3,2018,2018,20182019,2018-07-15,UFA
8476858,Phillip Di Giuseppe,exact,LW,Carolina Hurricanes,CAR,Carolina Hurricanes,CAR,750000,750000,1,2018,2018,20182019,2018-06-26,other
8478115,Pierre Engvall,exact,LW,Toronto Maple Leafs,TOR,NA,NA,1850000,925000,2,2018,2018,20182019,2018-05-17,other
8479335,Rasmus Asplund,exact,C,Buffalo Sabres,BUF,NA,NA,2775000,925000,3,2018,2018,20182019,2018-05-23,RFA
8480839,Rasmus Dahlin,exact,"LD, RD",Buffalo Sabres,BUF,NA,NA,11325000,3775000,3,2018,2018,20182019,2018-07-09,RFA
8480845,Rasmus Kupari,exact,"C, RW",Los Angeles Kings,LAK,NA,NA,3337500,1112500,3,2018,2018,20182019,2018-07-13,RFA
8480873,Rasmus Sandin,exact,LD,Toronto Maple Leafs,TOR,NA,NA,2775000,925000,3,2018,2018,20182019,2018-07-15,RFA
8474062,Riley Nash,exact,C,Columbus Blue Jackets,CBJ,Boston Bruins,BOS,8250000,2750000,3,2018,2018,20182019,2018-07-01,UFA
8479388,Riley Stillman,exact,LD,Florida Panthers,FLA,NA,NA,2700000,900000,3,2018,2018,20182019,2018-03-03,RFA
NA,Riley Sutter,unmatched,RW,Washington Capitals,WSH,NA,NA,2800000,925000,3,2018,2018,20182019,2018-09-29,RFA
8477952,Robby Fabbri,exact,"LW, RW, C",St. Louis Blues,STL,St. Louis Blues,STL,925000,925000,1,2018,2018,20182019,2018-07-03,RFA
8474145,Robert Bortuzzo,exact,RD,St. Louis Blues,STL,St. Louis Blues,STL,4125000,1375000,3,2018,2018,20182019,2018-12-15,UFA
8477462,Robert Hagg,exact,"LD, RD",Philadelphia Flyers,PHI,Philadelphia Flyers,PHI,2300000,1150000,2,2018,2018,20182019,2018-08-01,other
8479525,Ross Colton,exact,C,Tampa Bay Lightning,TBL,NA,NA,1850000,925000,2,2018,2018,20182019,2018-06-26,other
8477527,Ross Johnston,exact,"LW, RW",New York Islanders,NYI,New York Islanders,NYI,4000000,1000000,4,2018,2018,20182019,2018-07-09,UFA
8477987,Ryan Donato,exact,"RW, LW, C",Boston Bruins,BOS,Boston Bruins,BOS,2700000,1350000,2,2018,2018,20182019,2018-03-18,other
8475176,Ryan Ellis,exact,RD,Nashville Predators,NSH,Nashville Predators,NSH,50000000,6250000,8,2018,2018,20182019,2018-08-14,UFA
8477435,Ryan Graves,exact,"LD, RD",Colorado Avalanche,COL,NA,NA,650000,650000,1,2018,2018,20182019,2018-07-16,other
8477451,Ryan Hartman,exact,"C, RW",Nashville Predators,NSH,Chicago Blackhawks,CHI,875000,875000,1,2018,2018,20182019,2018-07-15,other
8479324,Ryan Lindgren,exact,"LD, RD",New York Rangers,NYR,NA,NA,3300000,1100000,3,2018,2018,20182019,2018-03-22,RFA
8474151,Ryan McDonagh,exact,"LD, RD",Tampa Bay Lightning,TBL,New York Rangers,NYR,47250000,6750000,7,2018,2018,20182019,2018-07-01,UFA
8477506,Ryan Pulock,exact,RD,New York Islanders,NYI,New York Islanders,NYI,4000000,2000000,2,2018,2018,20182019,2018-07-17,other
8471817,Ryan Reaves,exact,"RW, LW",Vegas Golden Knights,VGK,Pittsburgh Penguins,PIT,5550000,2775000,2,2018,2018,20182019,2018-06-30,UFA
8476458,Ryan Strome,exact,"LW, C, RW",Edmonton Oilers,EDM,Edmonton Oilers,EDM,6200000,3100000,2,2018,2018,20182019,2018-07-06,other
8478043,Sam Lafferty,exact,"RW, LW, C",Pittsburgh Penguins,PIT,NA,NA,1850000,925000,2,2018,2018,20182019,2018-03-06,other
8477933,Sam Reinhart,exact,"LW, RW, C",Buffalo Sabres,BUF,Buffalo Sabres,BUF,7300000,3650000,2,2018,2018,20182019,2018-09-19,other
8476429,Scott Mayfield,exact,RD,New York Islanders,NYI,New York Islanders,NYI,7250000,1450000,5,2018,2018,20182019,2018-01-04,UFA
8476374,Sean Kuraly,exact,C,Boston Bruins,BOS,Boston Bruins,BOS,3825000,1275000,3,2018,2018,20182019,2018-07-03,UFA
8480336,Sean Walker,exact,RD,Los Angeles Kings,LAK,NA,NA,1490000,745000,2,2018,2018,20182019,2018-07-02,other
8477447,Shea Theodore,exact,LD,Vegas Golden Knights,VGK,Vegas Golden Knights,VGK,36400000,5200000,7,2018,2018,20182019,2018-09-25,UFA
8480326,Sheldon Dries,exact,C,Colorado Avalanche,COL,NA,NA,925000,925000,1,2018,2018,20182019,2018-07-02,other
8476474,Stefan Noesen,exact,RW,New Jersey Devils,NJD,New Jersey Devils,NJD,1725000,1725000,1,2018,2018,20182019,2018-07-17,other
8477463,Steven Santini,exact,RD,New Jersey Devils,NJD,New Jersey Devils,NJD,4250000,1416667,3,2018,2018,20182019,2018-08-14,other
8479661,Tanner Jeannot,exact,"LW, C, RW",Nashville Predators,NSH,NA,NA,2140000,713333,3,2018,2018,20182019,2018-04-02,other
8476927,Teddy Blueger,exact,C,Pittsburgh Penguins,PIT,NA,NA,650000,650000,1,2018,2018,20182019,2018-07-13,other
8476880,Tom Wilson,exact,RW,Washington Capitals,WSH,Washington Capitals,WSH,31000000,5166667,6,2018,2018,20182019,2018-07-27,UFA
8476881,Tomas Hertl,exact,C,San Jose Sharks,SJS,San Jose Sharks,SJS,22500000,5625000,4,2018,2018,20182019,2018-07-02,UFA
8477931,Tomas Nosek,exact,"C, LW",Vegas Golden Knights,VGK,Vegas Golden Knights,VGK,962500,962500,1,2018,2018,20182019,2018-07-17,other
NA,Travis Barron,unmatched,LW,Colorado Avalanche,COL,NA,NA,2225000,741667,3,2018,2018,20182019,2018-03-29,other
8476329,Travis Boyd,exact,"RW, C",Washington Capitals,WSH,Washington Capitals,WSH,1600000,800000,2,2018,2018,20182019,2018-07-01,other
8479365,Trent Frederic,exact,"RW, C",Boston Bruins,BOS,NA,NA,3412500,1137500,3,2018,2018,20182019,2018-03-13,RFA
8477845,Trevor van Riemsdyk,exact,"RD, LD",Carolina Hurricanes,CAR,Carolina Hurricanes,CAR,4600000,2300000,2,2018,2018,20182019,2018-07-05,UFA
8479442,Troy Stecher,exact,"RD, LD",Vancouver Canucks,VAN,Vancouver Canucks,VAN,4650000,2325000,2,2018,2018,20182019,2018-07-20,other
8478873,Troy Terry,exact,"RW, LW",Anaheim Ducks,ANA,Anaheim Ducks,ANA,4475000,1491667,3,2018,2018,20182019,2018-03-27,other
8477359,Tucker Poolman,exact,RD,Winnipeg Jets,WPG,Winnipeg Jets,WPG,2325000,775000,3,2018,2018,20182019,2018-07-24,UFA
8480848,Ty Dellandrea,exact,"C, RW, LW",Dallas Stars,DAL,NA,NA,4387500,1462500,3,2018,2018,20182019,2018-09-19,RFA
8480883,Ty Smith,exact,"LD, RD",New Jersey Devils,NJD,NA,NA,3975000,1325000,3,2018,2018,20182019,2018-08-20,RFA
8477479,Tyler Bertuzzi,exact,LW,Detroit Red Wings,DET,Detroit Red Wings,DET,2800000,1400000,2,2018,2018,20182019,2018-06-25,other
8475794,Tyler Seguin,exact,C,Dallas Stars,DAL,Dallas Stars,DAL,78800000,9850000,8,2018,2018,20182019,2018-09-13,UFA
8480001,Urho Vaakanainen,exact,"LD, RD",Boston Bruins,BOS,NA,NA,4000000,1333333,3,2018,2018,20182019,2018-06-13,RFA
8477501,Valeri Nichushkin,exact,"LW, RW",Dallas Stars,DAL,Dallas Stars,DAL,5900000,2950000,2,2018,2018,20182019,2018-07-01,other
8478109,Victor Olofsson,exact,"LW, RW",Buffalo Sabres,BUF,NA,NA,1850000,925000,2,2018,2018,20182019,2018-04-24,other
8476994,Vinnie Hinostroza,exact,"RW, C",Chicago Blackhawks,CHI,Chicago Blackhawks,CHI,3000000,1500000,2,2018,2018,20182019,2018-06-15,other
8476480,Vladislav Namestnikov,exact,"RW, C",New York Rangers,NYR,Tampa Bay Lightning,TBL,8000000,4000000,2,2018,2018,20182019,2018-07-01,UFA
8478840,Will Borgen,exact,RD,Buffalo Sabres,BUF,NA,NA,2775000,925000,3,2018,2018,20182019,2018-03-25,other
8477478,William Carrier,exact,LW,Vegas Golden Knights,VGK,Vegas Golden Knights,VGK,1450000,725000,2,2018,2018,20182019,2018-07-23,other
8476448,William Karlsson,exact,C,Vegas Golden Knights,VGK,Vegas Golden Knights,VGK,5250000,5250000,1,2018,2018,20182019,2018-08-04,other
8477939,William Nylander,exact,RW,Toronto Maple Leafs,TOR,Toronto Maple Leafs,TOR,45000000,10277778,6,2018,2018,20182019,2018-12-01,UFA
8476826,Yanni Gourde,exact,"C, LW",Tampa Bay Lightning,TBL,Tampa Bay Lightning,TBL,31000000,5166666,6,2018,2018,20182019,2018-11-02,UFA
8481068,Yegor Sharangovich,exact,"RW, C, LW",New Jersey Devils,NJD,NA,NA,2775000,925000,3,2018,2018,20182019,2018-07-17,RFA
8480727,Zach Whitecloud,exact,RD,Vegas Golden Knights,VGK,Vegas Golden Knights,VGK,4475000,1491667,3,2018,2018,20182019,2018-03-08,other
8478421,A.J. Greer,exact,LW,Colorado Avalanche,COL,Colorado Avalanche,COL,735000,735000,1,2019,2019,20192020,2019-08-01,other
8479323,Adam Fox,exact,RD,New York Rangers,NYR,NA,NA,5325000,1775000,3,2019,2019,20192020,2019-05-02,other
8477960,Adrian Kempe,exact,"LW, RW",Los Angeles Kings,LAK,Los Angeles Kings,LAK,6000000,2000000,3,2019,2019,20192020,2019-09-04,other
8480851,Akil Thomas,exact,"RW, C",Los Angeles Kings,LAK,NA,NA,2825000,925000,3,2019,2019,20192020,2019-03-16,RFA
8480831,Alec Regula,exact,RD,Chicago Blackhawks,CHI,NA,NA,2775000,925000,3,2019,2019,20192020,2019-11-11,RFA
8475968,Alex Belzile,exact,RW,Montreal Canadiens,MTL,NA,NA,700000,700000,1,2019,2019,20192020,2019-05-24,UFA
8479337,Alex DeBrincat,exact,"RW, LW",Chicago Blackhawks,CHI,Chicago Blackhawks,CHI,19200000,6400000,3,2019,2019,20192020,2019-10-03,other
8480113,Alex Iafallo,exact,LW,Los Angeles Kings,LAK,Los Angeles Kings,LAK,4850000,2425000,2,2019,2019,20192020,2019-07-10,UFA
8477021,Alex Kerfoot,exact,"C, RW",Toronto Maple Leafs,TOR,Colorado Avalanche,COL,14000000,3500000,4,2019,2019,20192020,2019-07-04,UFA
8475755,Alexander Petrovic,exact,RD,Boston Bruins,BOS,Florida Panthers,FLA,700000,700000,1,2019,2019,20192020,2019-09-26,UFA
8481656,Aliaksei Protas,exact,"LW, RW, C",Washington Capitals,WSH,NA,NA,2850000,925000,3,2019,2019,20192020,2019-07-10,RFA
8475314,Anders Lee,exact,"LW, RW",New York Islanders,NYI,New York Islanders,NYI,49000000,7000000,7,2019,2019,20192020,2019-07-01,UFA
8477444,Andre Burakovsky,exact,"LW, RW",Colorado Avalanche,COL,Washington Capitals,WSH,3250000,3250000,1,2019,2019,20192020,2019-07-15,other
8477971,Andreas Englund,exact,LD,Ottawa Senators,OTT,Ottawa Senators,OTT,700000,700000,1,2019,2019,20192020,2019-06-17,other
8475461,Andrew Agozzino,exact,LW,Pittsburgh Penguins,PIT,Colorado Avalanche,COL,1400000,700000,2,2019,2019,20192020,2019-07-01,UFA
8477429,Andrew Copp,exact,"C, RW",Winnipeg Jets,WPG,Winnipeg Jets,WPG,4560000,2280000,2,2019,2019,20192020,2019-07-23,other
8478233,Andrew Mangiapane,exact,LW,Calgary Flames,CGY,Calgary Flames,CGY,715000,715000,1,2019,2019,20192020,2019-09-15,other
8479369,Andrew Peeke,exact,"RD, LD",Columbus Blue Jackets,CBJ,NA,NA,4475000,1491667,3,2019,2019,20192020,2019-04-01,other
8479249,Andrew Poturalski,exact,C,Anaheim Ducks,ANA,Carolina Hurricanes,CAR,700000,700000,1,2019,2019,20192020,2019-07-02,other
8478463,Anthony Beauvillier,exact,LW,New York Islanders,NYI,New York Islanders,NYI,4200000,2100000,2,2019,2019,20192020,2019-08-28,other
8477407,Anthony Duclair,exact,LW,Ottawa Senators,OTT,Columbus Blue Jackets,CBJ,1650000,1650000,1,2019,2019,20192020,2019-06-17,other
8477320,Anton Blidh,exact,LW,Boston Bruins,BOS,Boston Bruins,BOS,1400000,700000,2,2019,2019,20192020,2019-05-01,other
8478550,Artemi Panarin,exact,"RW, LW",New York Rangers,NYR,Columbus Blue Jackets,CBJ,81500000,11642857,7,2019,2019,20192020,2019-07-01,UFA
8477476,Artturi Lehkonen,exact,"LW, RW",Montreal Canadiens,MTL,Montréal Canadiens,MTL,4800000,2400000,2,2019,2019,20192020,2019-07-11,other
8479318,Auston Matthews,exact,C,Toronto Maple Leafs,TOR,Toronto Maple Leafs,TOR,58195000,11634000,5,2019,2019,20192020,2019-02-05,UFA
